utc,sensor,call_type,x_local,y_local,z_local,x_utm,y_utm,z_utm,lat,lon
2021-11-04 01:52:18,south,lf,82191.77374437389,10558.607343429456,-40.0,23415.788871184384,4995670.117284406,-40.0,44.954377942608474,-129.0420384407271
2021-11-04 01:53:12,hf,pair,36972.461409192045,22611.486829548972,-40.0,68635.10120636623,5007722.996770525,-40.0,45.09123672905979,-128.48184255355307
2021-11-04 01:52:51,lf,pair,36904.258319605484,22707.58167451879,-40.0,68703.30429595278,5007819.091615495,-40.0,45.0921393277274,-128.4810624049181
2021-11-04 01:53:33,lf,pair,37017.895707092364,22664.335771540642,-40.0,68589.66690846591,5007775.845712516,-40.0,45.09168261094909,-128.48246273565945
2021-11-04 01:52:55,north,lf,55959.0433840921,28167.475101600892,-40.0,49648.51923146617,5013278.985042578,-40.0,45.12918566203225,-128.72693655074997
2021-11-04 01:53:16,north,lf,77530.99234697824,28878.00731828269,-40.0,28076.570268580035,5013989.517259259,-40.0,45.12148951843707,-129.0004543146969
2021-11-04 01:53:12,south,lf,86710.1606743763,13337.732634827713,-40.0,18897.401941181975,4998449.242575804,-40.0,44.97621458463142,-129.10164489910665
2021-11-04 01:53:54,hf,pair,36992.45957821296,22603.997282790384,-40.0,68615.10303734531,5007715.507223766,-40.0,45.09115743863221,-128.48208908767324
2021-11-04 01:53:32,hf,pair,86633.5377113568,13218.514284538047,-40.0,18974.024904201477,4998330.024225514,-40.0,44.97519929035312,-129.10056505477485
2021-11-04 01:53:33,lf,pair,36927.86019886699,22689.095177875566,-40.0,68679.70241669129,5007800.605118852,-40.0,45.09195930539043,-128.48134507655152
2021-11-04 01:54:14,lf,pair,36967.945268133466,22679.1993852385,-40.0,68639.6173474248,5007790.709326215,-40.0,45.09184622093572,-128.48184364489214
2021-11-04 01:54:21,north,hf,56325.64309329304,27648.587080866593,-40.0,49281.919522265234,5012760.097021843,-40.0,45.124304690499805,-128.73110812315792
2021-11-04 01:53:58,north,lf,82136.31642035564,17388.38613700664,-40.0,23471.246195202635,5002499.896077983,-40.0,45.015554008402646,-129.0477883043849
2021-11-04 01:54:03,north,lf,71510.06651962579,26059.998902120366,-40.0,34097.49609593248,5011171.508843097,-40.0,45.100247727931915,-128.921692442253
2021-11-04 01:54:13,south,hf,86692.52835907528,13173.844228257165,-40.0,18915.03425648299,4998285.354169234,-40.0,44.97475956264825,-129.101266395112
2021-11-04 01:53:53,south,lf,86785.87621983785,13324.038245031601,-40.0,18821.68639572042,4998435.548186008,-40.0,44.97604079642828,-129.1025866715113
2021-11-04 01:54:35,hf,pair,37013.96939641072,22582.38743994566,-40.0,68593.59321914756,5007693.897380922,-40.0,45.090950701521315,-128.48234260142922
2021-11-04 01:54:14,lf,pair,36962.92687958496,22692.010809014955,-40.0,68644.63573597331,5007803.520749991,-40.0,45.091964074698936,-128.48179117776624
2021-11-04 01:54:57,lf,pair,36994.49178823846,22652.372934471565,-40.0,68613.07082731981,5007763.882875448,-40.0,45.0915896728257,-128.48215639082122
2021-11-04 01:54:38,lf,pair,86757.4349927111,12935.674792657352,-40.0,18850.12762284717,4998047.184733634,-40.0,44.97258384006226,-129.10185796049763
2021-11-04 01:55:03,north,hf,56462.38073560173,27662.260641432113,-40.0,49145.181879956544,5012773.770582409,-40.0,45.12434004326205,-128.73285039732
2021-11-04 01:54:21,north,hf,56384.945771741994,27551.60979013004,-40.0,49222.61684381628,5012663.119731106,-40.0,45.123398320003275,-128.73177113477348
2021-11-04 01:54:42,north,lf,77505.749077862,28658.695366285538,-40.0,28101.813537696275,5013770.205307262,-40.0,45.11954299501108,-128.99992857429925
2021-11-04 01:55:17,hf,pair,37027.55151880066,22614.522526088134,-40.0,68580.0110967576,5007726.032467064,-40.0,45.09123037611959,-128.48254204552805
2021-11-04 01:55:58,hf,pair,37043.829865122905,22588.913251983282,-40.0,68563.73275043536,5007700.423192959,-40.0,45.09099098774941,-128.48272594155173
2021-11-04 01:55:38,lf,pair,37018.7955546037,22663.52746941415,-40.0,68588.76706095457,5007775.037410391,-40.0,45.091674820017104,-128.4824734236083
2021-11-04 01:55:46,north,hf,56411.565981165615,28024.846940939526,-40.0,49195.99663439266,5013136.356881916,-40.0,45.127619974930326,-128.73253385238638
2021-11-04 01:55:03,north,hf,56241.57520131941,28258.391815600786,-40.0,49365.987414238865,5013369.901756577,-40.0,45.12982005637881,-128.73059320197623
2021-11-04 01:55:25,north,lf,56358.01712771268,27969.67832714532,-40.0,49249.54548784559,5013081.188268121,-40.0,45.127159968863516,-128.73180667450256
2021-11-04 01:55:58,hf,pair,37058.073914679124,22516.737811921757,-40.0,68549.48870087916,5007628.247752898,-40.0,45.09033558081609,-128.48284405851652
2021-11-04 01:56:41,hf,pair,37061.22093891136,22487.61839496636,-40.0,68546.3416766469,5007599.1283359425,-40.0,45.090072738386866,-128.48285882644404
2021-11-04 01:56:29,hf,pair,56409.50335548145,28411.018469495157,-40.0,49198.05926007682,5013522.528410471,-40.0,45.13108008380093,-128.73285539240712
2021-11-04 01:56:19,lf,pair,37029.326245445554,22599.913901329208,-40.0,68578.23637011272,5007711.423842305,-40.0,45.09109839401751,-128.48255193337525
2021-11-04 01:56:08,north,lf,56394.12500596206,28172.800408300227,-40.0,49213.437609596214,5013284.310349276,-40.0,45.128956253236744,-128.73244635918874
2021-11-04 01:56:52,north,lf,56493.31061722532,28150.168050965713,-40.0,49114.251998332955,5013261.677991942,-40.0,45.12869033511939,-128.73368095079266
2021-11-04 01:56:41,south,lf,86505.80528581627,13276.684092904045,-40.0,19101.757329742002,4998388.194033881,-40.0,44.97580632344165,-129.09900968535177
2021-11-04 01:57:22,hf,pair,37062.79231036598,22436.061979974034,-40.0,68544.7703051923,5007547.57192095,-40.0,45.08960980831694,-128.48283436917185
2021-11-04 01:57:01,lf,pair,37036.110821739545,22580.345534457174,-40.0,68571.45179381873,5007691.855475433,-40.0,45.090918918361254,-128.48262092974906
2021-11-04 01:57:13,north,hf,56511.119858633865,28222.533304950968,-40.0,49096.44275692441,5013334.043245927,-40.0,45.12932713153688,-128.733971442805
2021-11-04 01:57:14,north,hf,71880.26913133975,26013.991157011016,-40.0,33727.29348421852,5011125.501097987,-40.0,45.09959216183887,-128.92632979828707
2021-11-04 01:56:52,north,lf,56454.342091895116,28262.54777377163,-40.0,49153.220523663156,5013374.057714748,-40.0,45.129721712749124,-128.73328906999544
2021-11-04 01:57:35,north,lf,56605.18337972657,28131.812764064405,-40.0,49002.3792358317,5013243.322705041,-40.0,45.1284546242461,-128.73507990656796
2021-11-04 01:57:01,south,hf,86566.49554945981,13007.301673673952,-40.0,19041.06706609846,4998118.81161465,-40.0,44.97335407317703,-129.09951844728403
2021-11-04 01:57:10,south,hf,80208.45563896018,25589.387034357944,-40.0,25399.106976598094,5010700.896975334,-40.0,45.090260015022885,-129.03119705760588
2021-11-04 01:57:31,south,lf,80677.41537831002,24487.9499781459,-40.0,24930.147237248253,5009599.459919122,-40.0,45.0800858911157,-129.0360811459915
2021-11-04 01:58:03,hf,pair,37038.20218645797,22415.070525128325,-40.0,68569.3604291003,5007526.580466105,-40.0,45.08943669192877,-128.48250526710223
2021-11-04 01:57:43,lf,pair,37007.61714236718,22530.921044669067,-40.0,68599.9454731911,5007642.430985645,-40.0,45.09049340396875,-128.48221799331407
2021-11-04 01:58:24,lf,pair,36988.0850553477,22456.80483837543,-40.0,68619.47756021057,5007568.314779351,-40.0,45.089841178678626,-128.48190719422539
2021-11-04 01:57:56,north,hf,56573.63417186165,28236.66959367804,-40.0,49033.92844369662,5013348.179534654,-40.0,45.129413896298445,-128.73477515334005
2021-11-04 01:58:18,north,lf,56536.220699719095,28368.622243057627,-40.0,49071.34191583918,5013480.132184034,-40.0,45.13061959249009,-128.73442059106074
2021-11-04 01:57:35,north,lf,56542.411264860726,28266.550772419363,-40.0,49065.151350697546,5013378.0607133955,-40.0,45.129701433134436,-128.73440700361004
2021-11-04 01:58:45,hf,pair,37022.14503219885,22385.73322288083,-40.0,68585.41758335942,5007497.243163857,-40.0,45.089183594040556,-128.4822769282
2021-11-04 01:58:24,lf,pair,36986.50326784597,22448.24220910056,-40.0,68621.0593477123,5007559.752150076,-40.0,45.089765416208365,-128.48187982344902
2021-11-04 01:59:05,lf,pair,36963.886996601905,22452.07045226213,-40.0,68643.67561895636,5007563.580393238,-40.0,45.089813493060184,-128.48159702928177
2021-11-04 01:59:01,lf,pair,86233.97424195817,12852.257339464646,-40.0,19373.588373600098,4997963.767280441,-40.0,44.972190995791614,-129.09517773404113
2021-11-04 01:58:39,north,hf,56599.201623608686,28288.46396896119,-40.0,49008.36099194959,5013399.973909938,-40.0,45.129861498217736,-128.73514529936216
2021-11-04 01:59:05,north,hf,65589.660463356,30420.65619187601,-40.0,40017.90215220227,5015532.166132852,-40.0,45.14316683027186,-128.85084225282455
2021-11-04 01:59:01,north,lf,56602.19796915622,28417.40981281142,-40.0,49005.36464640205,5013528.919753788,-40.0,45.13101450247699,-128.73529934679672
2021-11-04 01:59:26,hf,pair,37000.95930509303,22352.684821915296,-40.0,68606.60331046525,5007464.194762891,-40.0,45.08890036562016,-128.48198052764556
2021-11-04 02:00:08,hf,pair,37031.72232562964,22307.114451862486,-40.0,68575.84028992863,5007418.624392839,-40.0,45.08847329405614,-128.4823304776525
2021-11-04 01:59:48,lf,pair,36956.73947563324,22428.888803010657,-40.0,68650.82313992502,5007540.398743987,-40.0,45.08961012550119,-128.48148668696518
2021-11-04 01:59:22,north,hf,56645.1330033174,28417.88228035101,-40.0,48962.42961224087,5013529.392221327,-40.0,45.130991359736846,-128.7358430351019
2021-11-04 02:00:06,north,hf,56698.22719222557,28474.186621398407,-40.0,48909.335423332705,5013585.696562375,-40.0,45.13146179792436,-128.7365655652282
2021-11-04 01:59:45,north,lf,56689.93514155182,28354.395668884088,-40.0,48917.627474006455,5013465.90560986,-40.0,45.130394170026705,-128.7363527307654
2021-11-04 02:00:08,hf,pair,37002.827525852044,22342.031562325054,-40.0,68604.73508970623,5007453.541503301,-40.0,45.08880376878569,-128.48199500018399
2021-11-04 02:00:51,hf,pair,37011.288734751164,22360.111889422515,-40.0,68596.2738808071,5007471.621830399,-40.0,45.088960625132,-128.48211757373025
2021-11-04 02:00:30,lf,pair,36965.96054106919,22411.524155983112,-40.0,68641.60207448908,5007523.034096959,-40.0,45.089448913127555,-128.48158840024522
2021-11-04 02:00:06,north,hf,56696.854648373206,28478.091191300726,-40.0,48910.707967185066,5013589.601132277,-40.0,45.1314976447128,-128.73655171571383
2021-11-04 02:00:49,north,hf,56738.22012212857,28542.799815809067,-40.0,48869.3424934297,5013654.309756786,-40.0,45.132050831390266,-128.73713342320744
2021-11-04 02:00:28,north,lf,56696.40640322006,28490.701370922357,-40.0,48911.15621233821,5013602.211311898,-40.0,45.13161087442646,-128.73655740434845
2021-11-04 02:01:37,hf,pair,82757.63073876215,12690.027685823869,-40.0,22849.931876796123,4997801.5376268,-40.0,44.97307885239998,-129.0511852488168
2021-11-04 02:00:55,hf,pair,83363.0705821437,16118.675709416246,-40.0,22244.49203341457,5001230.185650392,-40.0,45.00336424107359,-129.06206679871252
2021-11-04 02:01:13,lf,pair,37020.624674588486,22344.432748285228,-40.0,68586.93794096979,5007455.942689261,-40.0,45.08881444540575,-128.48222218645512
2021-11-04 02:01:32,north,hf,56814.192024377015,28534.420745282598,-40.0,48793.37059118126,5013645.930686259,-40.0,45.131927327861725,-128.73808716887777
2021-11-04 02:01:06,north,hf,52331.44793435352,23144.088413857375,-40.0,53276.11468120475,5008255.598354833,-40.0,45.08648881631646,-128.67655751397692
2021-11-04 02:01:40,north,lf,77542.06789978675,28430.226182202823,-40.0,28065.49471577152,5013541.736123179,-40.0,45.117473445417794,-129.00017265435923
2021-11-04 02:01:09,south,lf,85935.71484134097,13100.539899063826,-40.0,19671.847774217298,4998212.0498400405,-40.0,44.9746148154653,-129.09165284066125
2021-11-04 02:02:12,hf,pair,86049.35045576071,12045.886555498357,-40.0,19558.212159797564,4997157.396496475,-40.0,44.965097832739104,-129.09208263688086
2021-11-04 02:02:25,lf,pair,75695.391321953,26275.590903419536,-40.0,29912.17129360528,5011387.100844396,-40.0,45.09941238369755,-128.9748021061032
2021-11-04 02:01:59,north,hf,78542.49803851484,16166.056758725816,-40.0,27065.064577043435,5001277.566699702,-40.0,45.00701298970813,-129.00128224782867
2021-11-04 02:01:51,north,hf,78472.84695172103,8243.223915838451,-40.0,27134.71566383724,4993354.733856815,-40.0,44.936129156401094,-128.9929846090223
2021-11-04 02:02:13,north,hf,67707.1865699876,28409.986547013625,-40.0,37900.376045570665,5013521.49648799,-40.0,45.12378208793888,-128.87577927187294
2021-11-04 02:01:40,north,lf,78210.79391024575,28583.788653979613,-40.0,27396.768705312526,5013695.298594956,-40.0,45.118401995647964,-129.00877282762082
2021-11-04 02:01:55,south,hf,82760.57204275596,12707.590351180203,-40.0,22846.990572802315,4997819.100292156,-40.0,44.97323409581869,-129.05123893706852
2021-11-04 02:02:06,south,hf,71700.76598519835,20929.657369403634,-40.0,33906.796630359924,5006041.167310379,-40.0,45.05418676871849,-128.91934177746447
2021-11-04 02:02:21,south,hf,64201.61307888395,15289.781623443852,-40.0,41405.94953667432,5000401.29156442,-40.0,45.00856798495741,-128.81946121271443
2021-11-04 02:01:52,south,lf,85902.38324611919,12926.436200580201,-40.0,19705.17936943908,4998037.946141557,-40.0,44.973078907146565,-129.0910669144977
2021-11-04 02:02:53,hf,pair,82937.90798326259,12465.061933518664,-40.0,22669.654632295686,4997576.571874495,-40.0,44.970944092341995,-129.05324611387553
2021-11-04 02:03:13,hf,pair,82807.39865229154,12446.953787209863,-40.0,22800.163963266736,4997558.463728186,-40.0,44.97086954137637,-129.0515831915245
2021-11-04 02:02:17,hf,pair,127264.58074579944,67566.57550477424,-40.0,-21657.018130241166,5052678.0854457505,-40.0,45.43251697372105,-129.66932795872492
2021-11-04 02:03:03,lf,pair,84090.11307962463,28258.294240276235,-40.0,21517.449535933643,5013369.804181253,-40.0,45.111538854563285,-129.0827933989269
2021-11-04 02:02:45,south,hf,78796.4916008686,22357.698958417164,-40.0,26811.071014689674,5007469.208899394,-40.0,45.062273668186066,-129.01030827619354
2021-11-04 02:04:02,hf,pair,37200.740485338814,22278.23573588641,-40.0,68406.82213021946,5007389.745676863,-40.0,45.08811156243075,-128.48444358377242
2021-11-04 02:03:41,lf,pair,37155.446206953246,22385.91963395615,-40.0,68452.11640860503,5007497.429574932,-40.0,45.08910406220173,-128.4839632644475
2021-11-04 02:03:46,north,hf,79333.3501543822,18244.71968692006,-40.0,26274.212461176066,5003356.229627896,-40.0,45.02509499928284,-129.0132169103959
2021-11-04 02:04:09,north,hf,77044.47904522195,28030.426383192374,-40.0,28563.083570336326,5013141.936324169,-40.0,45.11422584265683,-128.99350496185957
2021-11-04 02:03:33,north,hf,80746.57875869852,11298.811308354634,-40.0,24860.983856859748,4996410.321249331,-40.0,44.9619704783156,-129.0245139378392
2021-11-04 02:04:15,north,lf,56896.90277341405,28927.215183284818,-40.0,48710.659842144225,5014038.725124261,-40.0,45.13539263453881,-128.7394877896274
2021-11-04 02:03:38,south,hf,87865.29222258068,10992.206413353371,-40.0,17742.27039297759,4996103.71635433,-40.0,44.954438386348,-129.11397264496483
2021-11-04 02:03:23,south,hf,85904.51586624303,20279.137513688227,-40.0,19703.04674931524,5005390.647454664,-40.0,45.03889115155797,-129.0980989860064
2021-11-04 02:04:43,hf,pair,37201.86741059121,22239.09900083498,-40.0,68405.69520496707,5007350.608941811,-40.0,45.08776019066662,-128.48442417640337
2021-11-04 02:04:23,lf,pair,37179.677598295995,22356.42611326918,-40.0,68427.88501726228,5007467.936054246,-40.0,45.08882502162703,-128.48424440774306
2021-11-04 02:05:04,lf,pair,37189.282136050424,22291.944970745317,-40.0,68418.28047950784,5007403.454911722,-40.0,45.08824138566734,-128.48431043705872
2021-11-04 02:04:36,north,hf,56940.073954286025,28948.998430248554,-40.0,48667.48866127225,5014060.508371225,-40.0,45.13556018912993,-128.74005371700687
2021-11-04 02:04:45,north,hf,74749.01693722668,13574.389830666618,-40.0,30858.54567833159,4998685.899771643,-40.0,44.9863238813967,-128.95099518763377
2021-11-04 02:04:15,north,lf,56887.597794768946,28949.393283401016,-40.0,48719.964820789326,5014060.903224377,-40.0,45.13559721004625,-128.73939003682932
2021-11-04 02:04:59,north,lf,56904.85920269386,29204.23576466019,-40.0,48702.703412864415,5014315.745705636,-40.0,45.137868694187596,-128.7398382166187
2021-11-04 02:04:30,north,lf,75849.30887611548,28096.9118610603,-40.0,29758.253739442793,5013208.421802036,-40.0,45.11561600431427,-128.97845580885442
2021-11-04 02:05:25,hf,pair,37196.68216809483,22296.96452988389,-40.0,68410.88044746345,5007408.47447086,-40.0,45.088281854708704,-128.484408358538
2021-11-04 02:05:04,lf,pair,37177.67341125374,22340.096327072883,-40.0,68429.88920430453,5007451.606268049,-40.0,45.088679919486886,-128.48420501096615
2021-11-04 02:05:46,lf,pair,37183.705281471004,22322.89360032395,-40.0,68423.85733408727,5007434.4035413,-40.0,45.088522099131765,-128.4842665133989
2021-11-04 02:05:20,north,hf,56965.83876466455,29092.404523998783,-40.0,48641.72385089372,5014203.914464975,-40.0,45.13682816342989,-128.74050904717055
2021-11-04 02:06:04,north,hf,57621.432698184915,27165.40544545469,-40.0,47986.12991737336,5012276.915386431,-40.0,45.119150515626636,-128.7470658286807
2021-11-04 02:06:06,north,hf,37154.89221205021,22553.931271234393,-40.0,68452.67040350806,5007665.441212211,-40.0,45.0906098703162,-128.4841007644412
2021-11-04 02:05:43,north,lf,56970.441071452085,29135.7578718632,-40.0,48637.12154410619,5014247.26781284,-40.0,45.137213520151406,-128.74060637760104
2021-11-04 02:05:12,north,lf,76529.16189428835,28263.310248875652,-40.0,29078.40072126992,5013374.820189852,-40.0,45.11665374365159,-128.9872082674849
2021-11-04 02:06:06,hf,pair,37225.69042754552,22223.766203673895,-40.0,68381.87218801276,5007335.27614465,-40.0,45.08760828543526,-128.4847123260512
2021-11-04 02:06:48,hf,pair,37252.48774839229,22187.210227737476,-40.0,68355.07486716598,5007298.7201687135,-40.0,45.087264396785095,-128.48501984008192
2021-11-04 02:06:27,lf,pair,37203.35586565204,22263.036033143573,-40.0,68404.20674990624,5007374.54597412,-40.0,45.087973771789116,-128.48446359245182
2021-11-04 02:06:26,lf,pair,56840.67786742241,29774.824451299948,-40.0,48766.88474813586,5014886.334392277,-40.0,45.14302012825938,-128.73954047043344
2021-11-04 02:06:04,north,hf,57005.82744162735,29171.989352209544,-40.0,48601.73517393092,5014283.499293186,-40.0,45.13751544219392,-128.7410868432577
2021-11-04 02:06:48,north,hf,57045.721684841876,29255.005875208477,-40.0,48561.8409307164,5014366.515816185,-40.0,45.1382335134459,-128.74166655385076
2021-11-04 02:06:48,hf,pair,37231.52909806883,22189.648553532028,-40.0,68376.03351748944,5007301.158494508,-40.0,45.087299016350585,-128.48475683310605
2021-11-04 02:07:29,hf,pair,37252.728290683146,22155.122213947965,-40.0,68354.83432487512,5007266.632154924,-40.0,45.08697672545547,-128.48499528132925
2021-11-04 02:07:08,lf,pair,37223.17725917063,22221.59765988867,-40.0,68384.38535638765,5007333.107600865,-40.0,45.087590385510545,-128.48467867173918
2021-11-04 02:06:48,north,hf,57054.30451686229,29237.42235731943,-40.0,48553.25809869598,5014348.932298296,-40.0,45.13807054842739,-128.74175930731434
2021-11-04 02:07:31,north,hf,57100.295975105204,29313.90169521301,-40.0,48507.26664045307,5014425.41163619,-40.0,45.13872617290846,-128.7424102940909
2021-11-04 02:07:10,north,lf,57067.25889314539,29281.055159690753,-40.0,48540.303722412886,5014392.565100667,-40.0,45.13845307479205,-128.74196259355494
2021-11-04 02:06:51,south,hf,88872.91042437994,14546.468330875528,-40.0,16734.652191178335,4999657.978271852,-40.0,44.98556732428796,-129.13007472656454
2021-11-04 02:07:23,south,lf,73849.44662488672,21172.442984638874,-40.0,31758.115990671547,5006283.952925615,-40.0,45.05494547468664,-128.9467090851813
2021-11-04 02:08:10,hf,pair,37275.86338324904,22129.097777177027,-40.0,68331.69923230924,5007240.607718153,-40.0,45.08672943579597,-128.4852655271107
2021-11-04 02:07:50,lf,pair,37241.378085938064,22243.9331735504,-40.0,68366.18452962021,5007355.443114527,-40.0,45.08777943261422,-128.4849281063697
2021-11-04 02:08:32,lf,pair,37308.86431299445,22178.015621968243,-40.0,68298.69830256383,5007289.525562945,-40.0,45.08714765309057,-128.4857250317969
2021-11-04 02:07:32,north,hf,57111.00507230276,29295.130407768716,-40.0,48496.55754325551,5014406.640348745,-40.0,45.13855121167493,-128.7425288817511
2021-11-04 02:08:15,north,hf,57229.15215792007,29211.217326244034,-40.0,48378.4104576382,5014322.727267221,-40.0,45.13772421095011,-128.7439482773366
2021-11-04 02:07:54,north,hf,57093.404086796356,29388.276243910597,-40.0,48514.15852876192,5014499.7861848865,-40.0,45.139396705476706,-128.74239016775826
2021-11-04 02:08:14,south,hf,83005.46917614082,13808.49674114654,-40.0,22602.093439417455,4998920.006682123,-40.0,44.982924736714715,-129.0553684134674
2021-11-04 02:08:21,south,hf,79662.67349750164,23872.85331541275,-40.0,25944.889118056628,5008984.363256389,-40.0,45.07525896846401,-129.0226789903935
2021-11-04 02:08:52,hf,pair,37281.57729181516,22090.215376857203,-40.0,68325.98532374311,5007201.725317834,-40.0,45.08637754812744,-128.48530435418897
2021-11-04 02:08:32,lf,pair,37262.86411763716,22180.694507879456,-40.0,68344.69849792111,5007292.2044488555,-40.0,45.08719968971355,-128.48514548504485
2021-11-04 02:09:13,lf,pair,37268.65690645622,22141.898004383274,-40.0,68338.90570910205,5007253.407945359,-40.0,45.08684852366279,-128.48518538454258
2021-11-04 02:08:37,north,lf,57120.6753274805,29456.296038995704,-40.0,48486.88728807777,5014567.805979972,-40.0,45.13998851037578,-128.7427966426269
2021-11-04 02:08:44,north,lf,76536.33299429603,28005.9025411643,-40.0,29071.229621262246,5013117.412482141,-40.0,45.11434451475145,-128.98705708465985
2021-11-04 02:08:39,south,lf,83179.104205152,14160.129172522775,-40.0,22428.458410406267,4999271.639113499,-40.0,44.98595583086184,-129.05789124892095
2021-11-04 02:09:33,hf,pair,37290.04733410542,22078.525799057956,-40.0,68317.51528145286,5007190.035740035,-40.0,45.08626764218994,-128.48540143376874
2021-11-04 02:09:42,hf,pair,82889.72893567965,13757.506596585976,-40.0,22717.83367987862,4998869.016537562,-40.0,44.98254597507015,-129.0538603339384
2021-11-04 02:09:13,lf,pair,37264.72702111978,22153.183570705303,-40.0,68342.83559443848,5007264.693511682,-40.0,45.08695204273424,-128.48514538386257
2021-11-04 02:09:22,south,lf,83031.73943499936,14430.828015381168,-40.0,22575.823180558917,4999542.337956358,-40.0,44.98847797939,-129.05628852525777
2021-11-04 02:10:23,hf,pair,82722.65963795259,13537.237074853296,-40.0,22884.902977605685,4998648.747015829,-40.0,44.980686289897115,-129.05154484280658
2021-11-04 02:10:53,lf,pair,37280.65906634288,22092.71216129013,-40.0,68326.90354921539,5007204.222102267,-40.0,45.086400480108956,-128.48529488754926
2021-11-04 02:10:40,north,hf,75032.26384022304,24990.370407622864,-40.0,30575.298775335235,5010101.8803485995,-40.0,45.088345699432885,-128.96521721058912
2021-11-04 02:10:50,north,lf,77095.17535646154,28100.422236287057,-40.0,28512.387259096737,5013211.932177263,-40.0,45.11481871349339,-128.99421178486566
2021-11-04 02:10:43,south,hf,82778.75846715532,13867.51874515634,-40.0,22828.804148402953,4998979.028686132,-40.0,44.98360523476019,-129.05256464846337
2021-11-04 02:10:02,south,hf,82806.7167356962,13788.267541429019,-40.0,22800.84587986207,4998899.777482405,-40.0,44.98287704306679,-129.05284236740908
2021-11-04 02:10:11,south,lf,80590.97591165741,-1939.1390269833137,-40.0,25016.58670390086,4983172.370913993,-40.0,44.84356273582497,-129.0101456252086
2021-11-04 02:10:05,south,lf,82994.98301338362,23991.43821266729,-40.0,22612.57960217465,5009102.948153644,-40.0,45.07408430630272,-129.06489060682895
2021-11-04 02:11:13,hf,pair,37302.96228238563,21916.341028405048,-40.0,68304.60033317264,5007027.850969382,-40.0,45.08480651549281,-128.4854252787618
2021-11-04 02:11:27,hf,pair,82694.28339707736,13524.179529654775,-40.0,22913.279218480908,4998635.689470631,-40.0,44.980588437674754,-129.0511745966506
2021-11-04 02:11:05,hf,pair,84840.81004721104,27896.392097075597,-40.0,20766.752568347234,5013007.902038052,-40.0,45.10779180907579,-129.09193684787428
2021-11-04 02:11:34,lf,pair,37311.66899440768,21936.360173713,-40.0,68295.8936211506,5007047.87011469,-40.0,45.08498059133114,-128.4855526247443
2021-11-04 02:10:53,lf,pair,37283.09181916016,22053.361966866312,-40.0,68324.47079639812,5007164.871907842,-40.0,45.08604640021918,-128.48529180986185
2021-11-04 02:11:23,north,hf,75542.1210783952,24973.248362375012,-40.0,30065.441537163075,5010084.758303352,-40.0,45.087854432024436,-128.971644959944
2021-11-04 02:11:47,south,hf,82650.25918732902,13649.666286257141,-40.0,22957.30342822925,4998761.176227233,-40.0,44.981741290144534,-129.05073792156497
2021-11-04 02:11:06,south,lf,82716.73303791294,13616.884992323236,-40.0,22890.82957764533,4998728.394933299,-40.0,44.981403250664115,-129.0515453750117
2021-11-04 02:11:56,hf,pair,37302.252143393205,21894.348025050866,-40.0,68305.31047216506,5007005.857966027,-40.0,45.084609879900654,-128.48539737902536
2021-11-04 02:12:44,hf,pair,37370.755728603224,21847.490478121323,-40.0,68236.80688695505,5006959.000419098,-40.0,45.084148266203584,-128.4862235225289
2021-11-04 02:12:06,hf,pair,82643.83524546328,13590.052221876465,-40.0,22963.727370094988,4998701.562162853,-40.0,44.9812119504073,-129.0506005557724
2021-11-04 02:12:25,hf,pair,82663.14804700596,13321.899453805483,-40.0,22944.41456855231,4998433.409394782,-40.0,44.97879856670026,-129.05059073098556
2021-11-04 02:11:47,hf,pair,82793.39700076975,13451.610314100428,-40.0,22814.165614788522,4998563.120255076,-40.0,44.97987232862136,-129.05235609598384
2021-11-04 02:12:23,lf,pair,37318.44530312115,21912.27832934944,-40.0,68289.11731243713,5007023.788270325,-40.0,45.08476067658367,-128.48561761885978
2021-11-04 02:11:49,south,hf,85387.78536290494,14338.472844555956,-40.0,20219.777252653337,4999449.982785532,-40.0,44.986065486453995,-129.08591966741866
2021-11-04 02:12:44,hf,pair,37305.688999799575,21842.36859697832,-40.0,68301.8736157587,5006953.878537955,-40.0,45.08414202384037,-128.4853961389619
2021-11-04 02:13:32,hf,pair,37371.10855331796,21825.655868242222,-40.0,68236.45406224031,5006937.165809219,-40.0,45.083952402370485,-128.48620920139217
2021-11-04 02:12:39,hf,pair,82664.5941372568,13674.36675435067,-40.0,22942.968478301467,4998785.8766953265,-40.0,44.9819527863445,-129.05094207481326
2021-11-04 02:12:54,hf,pair,82618.99901586634,13750.761154313595,-40.0,22988.56359969193,4998862.27109529,-40.0,44.982667231052886,-129.0504391756788
2021-11-04 02:13:12,lf,pair,37350.906889162885,21805.185030501558,-40.0,68256.65572639539,5006916.694971478,-40.0,45.0837812851831,-128.48593607791295
2021-11-04 02:13:17,north,hf,77070.08843629042,27759.790580277095,-40.0,28537.474179267854,5012871.300521254,-40.0,45.11178593205408,-128.99357421702152
2021-11-04 02:12:56,north,lf,77375.9551857327,28007.335334752148,-40.0,28231.60742982557,5013118.845275728,-40.0,45.11379829746081,-128.99767424625733
2021-11-04 02:13:32,hf,pair,37325.06370318582,21798.037607602986,-40.0,68282.49891237245,5006909.547548579,-40.0,45.083732989562925,-128.4856030618821
2021-11-04 02:14:13,hf,pair,37345.183343629105,21752.142226112202,-40.0,68262.37927192917,5006863.652167088,-40.0,45.083309483338,-128.48581805839055
